artifact,method,k,l,r,l_over_k,partitions,sampling,run,seed,r_effective,cost_seed,cost_final,n_lloyd_iters,time_seed,time_fit,failed
fig51,kmeans||,129,129,6,1,64,exact,2,44,6,213255.026056988,199770.72893184453,37,5.918062686920166,57.080817222595215,False
fig51,kmeans||,129,129,6,1,64,exact,3,45,6,214885.28962119366,202889.83294503257,40,7.441188097000122,67.56701445579529,False
fig51,kmeans||,129,129,6,1,64,exact,4,46,6,214375.32598981055,201968.92360019783,57,6.069255352020264,132.12671947479248,False
fig51,kmeans||,129,129,6,1,64,exact,5,47,6,216280.54642489692,202786.3535706817,62,6.1129374504089355,158.67406845092773,False
fig51,kmeans||,129,129,6,1,64,exact,6,48,6,222703.20039733124,208771.0082491574,58,6.035132646560669,138.95727038383484,False
fig51,kmeans||,129,129,6,1,64,exact,7,49,6,215468.92475846803,202335.95530682633,51,6.239181995391846,111.49939727783203,False
fig51,kmeans||,129,129,6,1,64,exact,8,50,6,214301.3814587386,205078.11995654108,62,6.195832252502441,150.3103199005127,False
fig51,kmeans||,129,129,6,1,64,exact,9,51,6,211925.2379204641,200297.70816523163,25,7.927066802978516,29.986469984054565,False
fig51,kmeans||,129,129,6,1,64,exact,10,52,6,215247.11832758028,204471.26684765352,39,6.476993560791016,63.27716851234436,False
fig51,kmeans||,129,129,7,1,64,exact,0,42,7,205890.68698173942,197921.11388955615,57,7.31485390663147,131.18297624588013,False
fig51,kmeans||,129,129,7,1,64,exact,1,43,7,212523.46419576977,202510.17787034588,28,8.601496696472168,31.882999658584595,False
fig51,kmeans||,129,129,7,1,64,exact,2,44,7,214460.70406672257,205345.64282012402,36,8.90799331665039,53.24366116523743,False
fig51,kmeans||,129,129,7,1,64,exact,3,45,7,215554.3104488818,201725.24167402845,38,7.044463157653809,58.85511541366577,False
fig51,kmeans||,129,129,7,1,64,exact,4,46,7,211146.74211145332,199950.9450390139,64,7.585729360580444,165.67554330825806,False
fig51,kmeans||,129,129,7,1,64,exact,5,47,7,202542.5823131235,196068.24712662245,20,7.033982753753662,18.68134832382202,False
fig51,kmeans||,129,129,7,1,64,exact,6,48,7,212628.46231508272,200196.42115128168,66,8.198460817337036,190.80665230751038,False
fig51,kmeans||,129,129,7,1,64,exact,7,49,7,211633.61396539616,202197.25755886253,33,7.664033651351929,48.57033729553223,False
fig51,kmeans||,129,129,7,1,64,exact,8,50,7,207813.83551389122,200193.6259825988,28,8.272743940353394,35.363213300704956,False
fig51,kmeans||,129,129,7,1,64,exact,9,51,7,212998.26013490278,202224.02381011954,56,7.2739417552948,120.76389908790588,False
fig51,kmeans||,129,129,7,1,64,exact,10,52,7,209503.37821494252,198638.3526351024,29,6.836853742599487,34.28678488731384,False
fig51,kmeans||,129,129,8,1,64,exact,0,42,8,205463.71812820813,199558.0988166037,38,8.213702917098999,57.649651288986206,False
fig51,kmeans||,129,129,8,1,64,exact,1,43,8,208800.70683820904,202589.8364535845,25,7.980897426605225,25.540192127227783,False
fig51,kmeans||,129,129,8,1,64,exact,2,44,8,211031.0373523411,201442.1262335286,63,9.74562120437622,158.49084067344666,False
fig51,kmeans||,129,129,8,1,64,exact,3,45,8,218647.97695288432,206375.99721377488,39,8.407872200012207,60.52562999725342,False
fig51,kmeans||,129,129,8,1,64,exact,4,46,8,208613.59466130057,200844.0289130209,55,8.195426225662231,115.78699564933777,False
fig51,kmeans||,129,129,8,1,64,exact,5,47,8,207911.85043467378,200893.8165134295,31,8.284400939941406,38.7572603225708,False
fig51,kmeans||,129,129,8,1,64,exact,6,48,8,212145.756555622,201544.8770393415,18,7.919448375701904,13.568625211715698,False
fig51,kmeans||,129,129,8,1,64,exact,7,49,8,208565.41284568715,201406.88770074604,85,10.17495584487915,280.9443702697754,False
fig51,kmeans||,129,129,8,1,64,exact,8,50,8,208464.5304147688,199100.2868691583,44,8.057100057601929,78.456472158432,False
fig51,kmeans||,129,129,8,1,64,exact,9,51,8,205158.65022912555,198836.41626904055,27,10.155694961547852,31.287370443344116,False
fig51,kmeans||,129,129,8,1,64,exact,10,52,8,203260.90493875172,198069.82260454615,70,8.423001766204834,197.01042366027832,False
fig51,kmeans||,129,129,9,1,64,exact,0,42,9,204980.9968965925,199000.74347754742,59,11.750792264938354,140.35198283195496,False
fig51,kmeans||,129,129,9,1,64,exact,1,43,9,209794.43062117783,201960.91535101895,61,9.379403352737427,156.81317734718323,False
fig51,kmeans||,129,129,9,1,64,exact,2,44,9,208957.55851344837,202040.0733271614,58,11.009026050567627,132.99991130828857,False
fig51,kmeans||,129,129,9,1,64,exact,3,45,9,212517.98026722198,204528.08675485113,31,11.604854106903076,45.62191987037659,False
fig51,kmeans||,129,129,9,1,64,exact,4,46,9,212421.8284027956,204775.4704663526,30,9.920442342758179,42.752554416656494,False
fig51,kmeans||,129,129,9,1,64,exact,5,47,9,205583.51970820635,198189.4138752268,47,12.876668214797974,94.68670701980591,False
fig51,kmeans||,129,129,9,1,64,exact,6,48,9,206983.25747823523,199130.75469265023,30,12.681590795516968,39.324052810668945,False
fig51,kmeans||,129,129,9,1,64,exact,7,49,9,207929.58997392736,200421.5930444391,42,9.68107533454895,76.44495916366577,False
fig51,kmeans||,129,129,9,1,64,exact,8,50,9,206497.7940917253,199661.31153850642,37,10.633771896362305,57.421396017074585,False
fig51,kmeans||,129,129,9,1,64,exact,9,51,9,205215.76501735684,199782.43438826827,30,10.94186544418335,36.914215087890625,False
fig51,kmeans||,129,129,9,1,64,exact,10,52,9,211548.545140552,203240.5241286177,36,10.890466690063477,52.28287887573242,False
fig51,kmeans||,129,129,10,1,64,exact,0,42,10,202254.55488075476,196620.60610698359,43,13.040679216384888,80.17852973937988,False
fig51,kmeans||,129,129,10,1,64,exact,1,43,10,204405.25643817955,200782.35849762027,53,13.841991424560547,114.34947752952576,False
fig51,kmeans||,129,129,10,1,64,exact,2,44,10,208769.94327883553,201463.88913169582,36,13.456568002700806,58.70111131668091,False
fig51,kmeans||,129,129,10,1,64,exact,3,45,10,204930.62361940718,199174.2292650545,66,13.684782981872559,178.28404235839844,False
fig51,kmeans||,129,129,10,1,64,exact,4,46,10,206255.06970156368,199609.25050153976,84,13.335752487182617,284.0012032985687,False
fig51,kmeans||,129,129,10,1,64,exact,5,47,10,201978.27934474376,197109.96449771902,32,11.739858865737915,43.835551738739014,False
fig51,kmeans||,129,129,10,1,64,exact,6,48,10,200882.91047312156,195685.84877535916,25,12.668859958648682,28.92734408378601,False
fig51,kmeans||,129,129,10,1,64,exact,7,49,10,209510.03834729386,204981.67641127884,27,12.370645761489868,29.00330352783203,False
fig51,kmeans||,129,129,10,1,64,exact,8,50,10,206296.54908989966,196422.34783144,42,11.122908115386963,68.94024872779846,False
fig51,kmeans||,129,129,10,1,64,exact,9,51,10,209353.4737933984,201777.05638411187,67,12.829749345779419,176.00462341308594,False
fig51,kmeans||,129,129,10,1,64,exact,10,52,10,211843.66972947677,201876.76320301404,100,12.295172214508057,386.8458261489868,False
fig51,kmeans||,129,258,1,2,64,exact,0,42,1,542460.1451426214,300949.2410789227,67,2.864351987838745,174.9090485572815,False
fig51,kmeans||,129,258,1,2,64,exact,1,43,1,589752.2530479176,291988.2374818223,52,2.832016944885254,107.98416066169739,False
fig51,kmeans||,129,258,1,2,64,exact,2,44,1,645536.3696827166,305225.50899719796,59,2.4964399337768555,133.91316771507263,False
fig51,kmeans||,129,258,1,2,64,exact,3,45,1,734448.2065554678,314056.34193062613,54,2.4094250202178955,115.35778403282166,False
fig51,kmeans||,129,258,1,2,64,exact,4,46,1,800211.978634818,291035.85107107816,86,2.8436386585235596,277.9198884963989,False
fig51,kmeans||,129,258,1,2,64,exact,5,47,1,565397.2447677655,330524.9959997174,73,2.929166078567505,205.8557288646698,False
fig51,kmeans||,129,258,1,2,64,exact,6,48,1,1372694.54277839,360298.11384399305,44,2.4185292720794678,76.78173995018005,False
fig51,kmeans||,129,258,1,2,64,exact,7,49,1,644746.1839766565,278945.36179577257,72,2.9631316661834717,198.139803647995,False
fig51,kmeans||,129,258,1,2,64,exact,8,50,1,639715.3024332741,310416.4804704046,27,2.3954248428344727,30.594024181365967,False
fig51,kmeans||,129,258,1,2,64,exact,9,51,1,705440.0062412726,338677.7779119308,69,2.7381739616394043,185.04600882530212,False
fig51,kmeans||,129,258,1,2,64,exact,10,52,1,687301.8512753117,286403.13326106226,100,3.0551164150238037,392.1617023944855,False
fig51,kmeans||,129,258,2,2,64,exact,0,42,2,226702.458695051,197707.2449994827,40,3.4830710887908936,67.14306807518005,False
fig51,kmeans||,129,258,2,2,64,exact,1,43,2,237658.57280074828,200023.99683504118,32,2.7921149730682373,43.83538317680359,False
fig51,kmeans||,129,258,2,2,64,exact,2,44,2,242493.12406683553,206196.90361675536,68,3.6316683292388916,180.53474378585815,False
fig51,kmeans||,129,258,2,2,64,exact,3,45,2,248429.37443493493,198750.56007725224,40,3.004603147506714,62.26719951629639,False
fig51,kmeans||,129,258,2,2,64,exact,4,46,2,236866.4381150372,204156.42616972068,47,3.5031991004943848,87.67138457298279,False
fig51,kmeans||,129,258,2,2,64,exact,5,47,2,231838.4212894487,206492.2890814538,49,3.139202117919922,92.94182276725769,False
fig51,kmeans||,129,258,2,2,64,exact,6,48,2,248665.5881436436,205294.75543445558,78,4.381077527999878,230.19089555740356,False
fig51,kmeans||,129,258,2,2,64,exact,7,49,2,236139.36879739625,205508.19610536215,28,2.9250845909118652,33.58974289894104,False
fig51,kmeans||,129,258,2,2,64,exact,8,50,2,230525.53474551643,197186.60699490237,46,3.0331926345825195,86.53571796417236,False
fig51,kmeans||,129,258,2,2,64,exact,9,51,2,227064.96031148048,198896.827749266,67,3.4997591972351074,174.86232805252075,False
fig51,kmeans||,129,258,2,2,64,exact,10,52,2,228538.4886926988,196329.71283581987,50,3.1307263374328613,99.65049362182617,False
fig51,kmeans||,129,258,3,2,64,exact,0,42,3,210581.60710117166,198712.82783687935,86,3.990093231201172,275.430700302124,False
fig51,kmeans||,129,258,3,2,64,exact,1,43,3,214372.76522722095,199743.74461914776,34,4.095261573791504,47.58458709716797,False
fig51,kmeans||,129,258,3,2,64,exact,2,44,3,210765.1995607419,199606.48480723996,95,3.8621411323547363,347.05325150489807,False
fig51,kmeans||,129,258,3,2,64,exact,3,45,3,211329.48807196744,197180.69563492376,39,3.947995662689209,61.653324842453,False
fig51,kmeans||,129,258,3,2,64,exact,4,46,3,214343.14919793524,199131.30972280662,46,4.261490106582642,87.21610426902771,False
fig51,kmeans||,129,258,3,2,64,exact,5,47,3,214566.47765174133,201131.36676021543,28,4.1746649742126465,31.503580331802368,False
fig51,kmeans||,129,258,3,2,64,exact,6,48,3,211412.38101295318,196677.55480835654,27,4.238984107971191,31.130611896514893,False
fig51,kmeans||,129,258,3,2,64,exact,7,49,3,214898.94727152327,200736.43853086504,50,3.8499631881713867,104.26617741584778,False
fig51,kmeans||,129,258,3,2,64,exact,8,50,3,216928.34781601856,199270.58559665614,33,4.293843984603882,42.25834250450134,False
fig51,kmeans||,129,258,3,2,64,exact,9,51,3,212142.3215292047,197623.45417578268,84,4.1116783618927,266.1827528476715,False
fig51,kmeans||,129,258,3,2,64,exact,10,52,3,210763.99163202615,196170.86112456032,48,4.137186050415039,90.52882313728333,False
fig51,kmeans||,129,258,4,2,64,exact,0,42,4,211148.73684562338,203653.65277501172,100,4.848043441772461,380.3112723827362,False
fig51,kmeans||,129,258,4,2,64,exact,1,43,4,207933.12118510364,199924.92539989654,52,5.92795205116272,104.25426721572876,False
fig51,kmeans||,129,258,4,2,64,exact,2,44,4,204663.70278455285,194700.86263941624,51,5.224007844924927,100.92034387588501,False
fig51,kmeans||,129,258,4,2,64,exact,3,45,4,208590.22245875906,201104.92955604199,25,4.96978497505188,25.055465936660767,False
fig51,kmeans||,129,258,4,2,64,exact,4,46,4,207310.67335533653,199316.49991731302,59,4.469726324081421,132.70476412773132,False
fig51,kmeans||,129,258,4,2,64,exact,5,47,4,208977.96219803503,200121.23552381922,49,5.138683319091797,93.50823450088501,False
fig51,kmeans||,129,258,4,2,64,exact,6,48,4,213002.35658998607,201462.72922767492,25,5.0280280113220215,26.604373931884766,False
fig51,kmeans||,129,258,4,2,64,exact,7,49,4,208216.31400020618,200220.50336411162,45,5.19966983795166,80.04741168022156,False
fig51,kmeans||,129,258,4,2,64,exact,8,50,4,214835.5517522336,202265.48917437988,60,4.797143220901489,143.12940526008606,False
fig51,kmeans||,129,258,4,2,64,exact,9,51,4,208335.33815580848,201211.17485745667,100,4.861515522003174,379.86245369911194,False
fig51,kmeans||,129,258,4,2,64,exact,10,52,4,208397.55025991698,198219.41521339104,48,5.183614492416382,86.87807178497314,False
fig51,kmeans||,129,258,5,2,64,exact,0,42,5,204715.97168313654,200224.86321169962,48,6.025028228759766,90.19701313972473,False
fig51,kmeans||,129,258,5,2,64,exact,1,43,5,208010.22389874796,199093.3754668456,36,5.567264795303345,50.68187737464905,False
fig51,kmeans||,129,258,5,2,64,exact,2,44,5,208526.796241078,202272.57716615,30,6.237741708755493,38.04626107215881,False
fig51,kmeans||,129,258,5,2,64,exact,3,45,5,209923.88231044533,201482.85644820466,29,6.41740608215332,33.88958668708801,False
fig51,kmeans||,129,258,5,2,64,exact,4,46,5,210360.60219963666,204181.67742579145,41,6.3603737354278564,67.23894953727722,False
fig51,kmeans||,129,258,5,2,64,exact,5,47,5,203899.35498255334,198122.58863747184,38,6.568305492401123,58.441309213638306,False
fig51,kmeans||,129,258,5,2,64,exact,6,48,5,208163.55377690867,200104.0159651178,55,6.240900278091431,123.89078283309937,False
fig51,kmeans||,129,258,5,2,64,exact,7,49,5,207813.72521127903,200349.77535438217,30,6.206639528274536,37.86059331893921,False
fig51,kmeans||,129,258,5,2,64,exact,8,50,5,206711.89773843827,201447.93832401707,51,6.346412658691406,102.95376801490784,False
fig51,kmeans||,129,258,5,2,64,exact,9,51,5,208543.95016132307,199012.04797412656,88,6.2033350467681885,292.766304731369,False
fig51,kmeans||,129,258,5,2,64,exact,10,52,5,207542.60351294628,199705.3879722562,37,7.750709056854248,52.57371139526367,False
fig51,kmeans||,129,258,6,2,64,exact,0,42,6,208784.69058033396,204187.95496536087,42,7.237175941467285,68.21986627578735,False
fig51,kmeans||,129,258,6,2,64,exact,1,43,6,204819.20771422258,199106.40083262025,39,7.541064739227295,61.061134576797485,False
fig51,kmeans||,129,258,6,2,64,exact,2,44,6,207125.58297754882,202343.14345479954,27,7.8083391189575195,31.48732042312622,False
fig51,kmeans||,129,258,6,2,64,exact,3,45,6,208529.74151824374,202842.39680613216,39,7.382615566253662,61.1766471862793,False
fig51,kmeans||,129,258,6,2,64,exact,4,46,6,208165.1607593104,199417.63075421826,37,7.3439319133758545,52.89577388763428,False
fig51,kmeans||,129,258,6,2,64,exact,5,47,6,209472.67761163932,205661.93882438506,35,7.936788320541382,51.7530882358551,False
fig51,kmeans||,129,258,6,2,64,exact,6,48,6,206187.6013811318,201328.38075053878,29,7.107546806335449,36.523085594177246,False
fig51,kmeans||,129,258,6,2,64,exact,7,49,6,211276.17505527465,203989.81598625777,56,6.7091615200042725,119.73548102378845,False
fig51,kmeans||,129,258,6,2,64,exact,8,50,6,204015.25413917127,200192.4602233155,38,7.4152374267578125,59.14129972457886,False
fig51,kmeans||,129,258,6,2,64,exact,9,51,6,206356.94393501937,199713.37518954437,36,7.19890832901001,52.7379035949707,False
fig51,kmeans||,129,258,6,2,64,exact,10,52,6,204273.6420222826,199009.33522899132,34,7.426508903503418,45.565757274627686,False
fig51,kmeans||,129,258,7,2,64,exact,0,42,7,204193.55904547573,200929.80743765456,52,10.014817714691162,105.96425175666809,False
fig51,kmeans||,129,258,7,2,64,exact,1,43,7,200109.17731998494,197131.00368919596,36,9.400229692459106,50.26566553115845,False
fig51,kmeans||,129,258,7,2,64,exact,2,44,7,204417.74254690998,200732.23680242948,34,8.530389070510864,48.14179849624634,False
fig51,kmeans||,129,258,7,2,64,exact,3,45,7,203950.23627231756,200265.48552350345,29,9.44389033317566,32.894201040267944,False
fig51,kmeans||,129,258,7,2,64,exact,4,46,7,207298.34981065633,200345.02788959464,42,11.52962327003479,69.31702733039856,False
fig51,kmeans||,129,258,7,2,64,exact,5,47,7,211386.97592068533,206512.77103253824,54,8.661104679107666,111.55847454071045,False
fig51,kmeans||,129,258,7,2,64,exact,6,48,7,203843.8520774753,199460.97367921527,30,9.053014278411865,35.450578927993774,False
fig51,kmeans||,129,258,7,2,64,exact,7,49,7,205459.0519326572,199218.45422592622,29,8.968270540237427,32.63500905036926,False
fig51,kmeans||,129,258,7,2,64,exact,8,50,7,205179.44185508759,200923.8513187594,32,10.537049293518066,43.70069909095764,False
fig51,kmeans||,129,258,7,2,64,exact,9,51,7,201339.0455852446,197797.67592511734,37,9.089455842971802,56.36444926261902,False
fig51,kmeans||,129,258,7,2,64,exact,10,52,7,209552.76969721602,199632.2830360286,51,9.151347160339355,100.28955554962158,False
fig51,kmeans||,129,258,8,2,64,exact,0,42,8,200556.98343305933,197335.04636842836,25,10.58362889289856,27.825860261917114,False
fig51,kmeans||,129,258,8,2,64,exact,1,43,8,201672.7130704224,197691.1110010889,41,10.720372676849365,66.1446533203125,False
fig51,kmeans||,129,258,8,2,64,exact,2,44,8,198913.79614318622,195796.43988028727,43,11.786675453186035,72.95133924484253,False
fig51,kmeans||,129,258,8,2,64,exact,3,45,8,200210.4100742848,197926.13180396086,29,10.658357858657837,34.644320249557495,False
fig51,kmeans||,129,258,8,2,64,exact,4,46,8,206534.05478308097,202341.20349501332,32,10.380338907241821,42.37345242500305,False
fig51,kmeans||,129,258,8,2,64,exact,5,47,8,212483.34275058567,205528.4190926423,47,11.785043001174927,87.46452450752258,False
fig51,kmeans||,129,258,8,2,64,exact,6,48,8,198886.32740454198,195234.69849521463,74,11.952679634094238,217.41412615776062,False
fig51,kmeans||,129,258,8,2,64,exact,7,49,8,208831.44791145888,205928.60051599212,38,10.933489799499512,57.29874062538147,False
fig51,kmeans||,129,258,8,2,64,exact,8,50,8,206164.85819899203,203017.20461449918,23,11.84443998336792,23.38347601890564,False
fig51,kmeans||,129,258,8,2,64,exact,9,51,8,204838.49763238215,200658.42562894654,38,12.149388313293457,59.611528158187866,False
fig51,kmeans||,129,258,8,2,64,exact,10,52,8,205155.58148329903,200647.02843128785,47,10.805887222290039,87.49771022796631,False
fig51,kmeans||,129,258,9,2,64,exact,0,42,9,206076.0665880752,203909.85500730548,25,12.819816589355469,27.86383628845215,False
fig51,kmeans||,129,258,9,2,64,exact,1,43,9,203866.56009876684,198917.60988396234,35,13.779759645462036,47.22605276107788,False
fig51,kmeans||,129,258,9,2,64,exact,2,44,9,207381.0991088303,201329.91836634642,60,14.90032410621643,140.06938695907593,False
fig51,kmeans||,129,258,9,2,64,exact,3,45,9,204102.20934652732,201945.41935629258,76,13.66442322731018,220.78161692619324,False
fig51,kmeans||,129,258,9,2,64,exact,4,46,9,204839.4024478745,198991.41067348127,68,12.47588586807251,176.83048248291016,False
fig51,kmeans||,129,258,9,2,64,exact,5,47,9,207274.6138821044,203954.593124221,39,13.824040651321411,66.38426971435547,False
fig51,kmeans||,129,258,9,2,64,exact,6,48,9,210917.26609342115,205264.93481359084,44,15.772899866104126,83.5502495765686,False
fig51,kmeans||,129,258,9,2,64,exact,7,49,9,201568.10974132895,197825.57917765254,56,14.506750106811523,130.57917594909668,False
fig51,kmeans||,129,258,9,2,64,exact,8,50,9,204543.56604774634,202213.00970971628,39,12.684133768081665,60.81119704246521,False
fig51,kmeans||,129,258,9,2,64,exact,9,51,9,200383.0586516552,198420.65869554106,51,11.809393644332886,102.89412760734558,False
fig51,kmeans||,129,258,9,2,64,exact,10,52,9,208362.7495213465,202699.94790962397,52,11.940104961395264,106.69880652427673,False
fig51,kmeans||,129,258,10,2,64,exact,0,42,10,202558.98246965688,200126.0162223116,96,15.684808492660522,367.1509139537811,False
fig51,kmeans||,129,258,10,2,64,exact,1,43,10,202162.59542259492,199541.9438528929,30,17.53536081314087,37.35557556152344,False
fig51,kmeans||,129,258,10,2,64,exact,2,44,10,203178.7605848127,198866.40617757427,38,15.841835021972656,58.81329917907715,False
fig51,kmeans||,129,258,10,2,64,exact,3,45,10,206739.18026039557,203045.73453613333,36,16.9358651638031,57.11099076271057,False
fig51,kmeans||,129,258,10,2,64,exact,4,46,10,207339.50983290208,204549.62006354722,72,16.086153030395508,203.60111808776855,False
fig51,kmeans||,129,258,10,2,64,exact,5,47,10,203176.38743980293,200383.3946750763,71,17.063514232635498,204.69089722633362,False
fig51,kmeans||,129,258,10,2,64,exact,6,48,10,204760.82461229883,202864.2225983539,67,16.666736125946045,179.52095222473145,False
fig51,kmeans||,129,258,10,2,64,exact,7,49,10,215333.27636508635,207135.5934992676,62,14.425717115402222,150.22952508926392,False
fig51,kmeans||,129,258,10,2,64,exact,8,50,10,206310.56322225838,202434.7074680372,78,16.038325309753418,239.37584614753723,False
fig51,kmeans||,129,258,10,2,64,exact,9,51,10,202091.77002498705,197571.51906246808,47,15.356624603271484,87.19501304626465,False
fig51,kmeans||,129,258,10,2,64,exact,10,52,10,204702.50413346314,200279.09143800804,37,16.05088782310486,54.40211224555969,False
fig51,kmeans||,129,516,1,4,64,exact,0,42,1,409221.4106820458,231449.31915055175,44,2.855412244796753,75.1454336643219,False
fig51,kmeans||,129,516,1,4,64,exact,1,43,1,338321.71606042376,225164.58430733683,44,3.251249313354492,76.94758081436157,False
fig51,kmeans||,129,516,1,4,64,exact,2,44,1,378701.5539879064,227567.9703044769,84,3.4743247032165527,274.26619005203247,False
fig51,kmeans||,129,516,1,4,64,exact,3,45,1,397737.86392110464,237467.1460556114,49,3.902492046356201,95.98114538192749,False
fig51,kmeans||,129,516,1,4,64,exact,4,46,1,441463.01463550294,245373.91647478737,100,2.4870622158050537,381.89553689956665,False
fig51,kmeans||,129,516,1,4,64,exact,5,47,1,360312.6761389142,232645.53588394466,54,2.93036150932312,120.72552132606506,False
fig51,kmeans||,129,516,1,4,64,exact,6,48,1,525646.3412578919,261413.17673160194,100,2.9684736728668213,384.5376920700073,False
fig51,kmeans||,129,516,1,4,64,exact,7,49,1,343492.89637609274,232409.9474014599,74,2.938690662384033,210.98519110679626,False
fig51,kmeans||,129,516,1,4,64,exact,8,50,1,451093.91346811096,241552.1285178081,56,2.919973611831665,121.9141936302185,False
fig51,kmeans||,129,516,1,4,64,exact,9,51,1,439082.8053323858,240963.2740184514,64,2.5985984802246094,159.31747794151306,False
fig51,kmeans||,129,516,1,4,64,exact,10,52,1,358823.8522447622,230428.7509850611,44,2.9712131023406982,79.1837968826294,False
fig51,kmeans||,129,516,2,4,64,exact,0,42,2,212838.00488830107,201687.83169674277,41,3.6401875019073486,69.55332708358765,False
fig51,kmeans||,129,516,2,4,64,exact,1,43,2,213038.92146799396,200469.0569880895,36,3.749363899230957,54.054221630096436,False
fig51,kmeans||,129,516,2,4,64,exact,2,44,2,215004.6388048452,200571.57686239737,72,3.7084591388702393,198.88604640960693,False
fig51,kmeans||,129,516,2,4,64,exact,3,45,2,211157.4490974698,198935.83367471138,45,3.8722052574157715,83.41964983940125,False
fig51,kmeans||,129,516,2,4,64,exact,4,46,2,217323.3531251188,201261.1824021699,44,4.473093032836914,79.18543934822083,False
fig51,kmeans||,129,516,2,4,64,exact,5,47,2,211650.05143952172,198567.11972126507,52,3.5376529693603516,102.89908385276794,False
fig51,kmeans||,129,516,2,4,64,exact,6,48,2,219964.8761584512,201758.26492028136,31,3.9647982120513916,41.64619994163513,False
fig51,kmeans||,129,516,2,4,64,exact,7,49,2,212061.07369961467,198315.5699069887,21,3.873692750930786,18.53766417503357,False
fig51,kmeans||,129,516,2,4,64,exact,8,50,2,217473.89394802213,201982.5637856803,38,4.0793137550354,60.52459645271301,False
fig51,kmeans||,129,516,2,4,64,exact,9,51,2,214226.80907206805,201428.6756656956,48,3.4760913848876953,95.48288106918335,False
fig51,kmeans||,129,516,2,4,64,exact,10,52,2,209366.63907099428,196789.49188184654,41,3.725724935531616,68.79295635223389,False
fig51,kmeans||,129,516,3,4,64,exact,0,42,3,207229.4677624937,201251.50619122552,47,4.930643320083618,85.75526809692383,False
fig51,kmeans||,129,516,3,4,64,exact,1,43,3,208991.49565478953,204142.25917311606,92,5.077970504760742,342.43039202690125,False
fig51,kmeans||,129,516,3,4,64,exact,2,44,3,202702.33765059672,199212.79531288525,30,4.746272563934326,39.77371382713318,False
fig51,kmeans||,129,516,3,4,64,exact,3,45,3,206319.77495172847,198949.35048540833,100,4.785558462142944,393.91969180107117,False
fig51,kmeans||,129,516,3,4,64,exact,4,46,3,206285.80725056177,199988.55056981923,28,5.120500087738037,33.45518684387207,False
fig51,kmeans||,129,516,3,4,64,exact,5,47,3,212840.25183829066,203724.45667262116,61,5.055198907852173,153.7132420539856,False
fig51,kmeans||,129,516,3,4,64,exact,6,48,3,210224.1200564896,200472.87886682438,31,4.90050745010376,40.087156772613525,False
fig51,kmeans||,129,516,3,4,64,exact,7,49,3,208314.6588982747,203046.36936741666,26,5.905461549758911,28.408124208450317,False
fig51,kmeans||,129,516,3,4,64,exact,8,50,3,207317.02856670594,201224.618152411,99,6.63688850402832,381.39342880249023,False
fig51,kmeans||,129,516,3,4,64,exact,9,51,3,206735.31753844992,199992.26140627798,54,4.76241135597229,115.75855207443237,False
fig51,kmeans||,129,516,3,4,64,exact,10,52,3,203549.08116268157,196680.52614950662,30,4.954777717590332,37.27819347381592,False
fig51,kmeans||,129,516,4,4,64,exact,0,42,4,207203.64409060506,202350.26988534158,53,6.457968235015869,110.58738732337952,False
fig51,kmeans||,129,516,4,4,64,exact,1,43,4,204120.6227476735,200615.2810580486,55,6.156757593154907,121.03300261497498,False
fig51,kmeans||,129,516,4,4,64,exact,2,44,4,205798.15729620296,202111.24566061833,62,6.112690448760986,149.7364432811737,False
fig51,kmeans||,129,516,4,4,64,exact,3,45,4,203718.9484050037,201017.77490262353,23,6.248862266540527,21.802353143692017,False
fig51,kmeans||,129,516,4,4,64,exact,4,46,4,206932.53809638196,199425.088547657,41,7.786594390869141,66.06300163269043,False
fig51,kmeans||,129,516,4,4,64,exact,5,47,4,204047.5162110199,199353.24810237822,46,6.3366265296936035,84.30964589118958,False
fig51,kmeans||,129,516,4,4,64,exact,6,48,4,204380.70579146853,200889.45923566635,43,7.673945665359497,75.8442108631134,False
fig51,kmeans||,129,516,4,4,64,exact,7,49,4,204016.39074106957,199555.32980773365,52,6.74740743637085,109.58493900299072,False
fig51,kmeans||,129,516,4,4,64,exact,8,50,4,204305.07493717253,201936.04963402517,30,6.395861625671387,38.620824575424194,False
fig51,kmeans||,129,516,4,4,64,exact,9,51,4,201765.79252101542,198593.21684150994,44,7.593108892440796,81.48919486999512,False
fig51,kmeans||,129,516,4,4,64,exact,10,52,4,204239.62142445325,200405.70983629557,31,6.7992331981658936,43.785075187683105,False
fig51,kmeans||,129,516,5,4,64,exact,0,42,5,206801.72275828294,202286.72007087033,26,9.103500843048096,30.783451318740845,False
fig51,kmeans||,129,516,5,4,64,exact,1,43,5,202431.1309846685,200082.1133811213,28,8.345617532730103,32.84525752067566,False
fig51,kmeans||,129,516,5,4,64,exact,2,44,5,203227.56018692773,200942.37423498475,39,8.047467231750488,64.14490842819214,False
fig51,kmeans||,129,516,5,4,64,exact,3,45,5,204649.35410901476,201844.32749702933,27,8.06615686416626,29.85126042366028,False
fig51,kmeans||,129,516,5,4,64,exact,4,46,5,204215.042891057,199609.12779389825,44,7.869370698928833,81.30141377449036,False
fig51,kmeans||,129,516,5,4,64,exact,5,47,5,202574.02710932324,200298.0772709562,72,8.659156799316406,209.94120836257935,False
