artifact,method,R,n,d,k,l,r,l_over_k,sampling,run,seed,r_effective,cost_seed,cost_final,n_lloyd_iters,time_seed,time_fit,failed
fig52,kmeans||,100,10000,15,50,50.0,3.0,1.0,bernoulli,8,50,3.0,225888.81519706562,148933.75981797808,2.0,0.09963321685791016,0.07475399971008301,False
fig52,kmeans||,100,10000,15,50,50.0,3.0,1.0,bernoulli,9,51,3.0,220254.9499824315,148933.75981797808,2.0,0.1875779628753662,0.2122969627380371,False
fig52,kmeans||,100,10000,15,50,50.0,3.0,1.0,bernoulli,10,52,3.0,214982.054527468,148933.75981797808,2.0,0.15480852127075195,0.1438159942626953,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,0,42,4.0,210903.49362580787,148933.75981797808,2.0,0.1643977165222168,0.044001102447509766,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,1,43,4.0,186351.0180836486,148933.75981797808,2.0,0.1783890724182129,0.1131901741027832,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,2,44,4.0,210879.37609792384,148933.75981797808,2.0,0.11391854286193848,0.043686866760253906,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,3,45,4.0,192329.42645800818,148933.75981797805,2.0,0.12581801414489746,0.15798401832580566,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,4,46,4.0,201260.20728725733,148933.75981797808,2.0,0.11573314666748047,0.13991546630859375,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,5,47,4.0,201855.49406725826,148933.75981797805,2.0,0.11880970001220703,0.14539647102355957,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,6,48,4.0,188208.24696763704,148933.75981797808,2.0,0.20097088813781738,0.12421941757202148,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,7,49,4.0,192522.68414300523,148933.75981797808,2.0,0.27152466773986816,0.2241225242614746,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,8,50,4.0,200320.56731238562,148933.75981797808,2.0,0.13713693618774414,0.27027440071105957,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,9,51,4.0,196069.88313885313,148933.75981797808,2.0,0.23788738250732422,0.17364168167114258,False
fig52,kmeans||,100,10000,15,50,50.0,4.0,1.0,bernoulli,10,52,4.0,193062.52854889823,148933.75981797808,2.0,0.12993431091308594,0.15356230735778809,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,0,42,5.0,190428.04549386728,148933.75981797808,2.0,0.20237207412719727,0.1213521957397461,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,1,43,5.0,178282.93545937905,148933.75981797808,2.0,0.4394955635070801,0.25263357162475586,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,2,44,5.0,189883.2369999661,148933.75981797808,2.0,0.10599422454833984,0.12526750564575195,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,3,45,5.0,178471.39317391443,148933.75981797808,2.0,0.36450862884521484,0.24066424369812012,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,4,46,5.0,183703.56913340528,148933.75981797808,2.0,0.1146402359008789,0.042636871337890625,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,5,47,5.0,187496.7864102865,148933.75981797808,2.0,0.11778736114501953,0.11778974533081055,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,6,48,5.0,178476.6402606611,148933.75981797808,2.0,0.12486934661865234,0.04275703430175781,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,7,49,5.0,176837.7626819461,148933.75981797808,2.0,0.26839375495910645,0.04161787033081055,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,8,50,5.0,262141.44175484718,229222.82188802172,19.0,0.12920165061950684,0.9070804119110107,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,9,51,5.0,270144.3197403053,236460.30575308925,22.0,0.13481712341308594,0.6878960132598877,False
fig52,kmeans||,100,10000,15,50,50.0,5.0,1.0,bernoulli,10,52,5.0,181082.60709807902,148933.75981797808,2.0,0.14729666709899902,0.044386863708496094,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,0,42,6.0,180621.69592950176,148933.75981797808,2.0,0.46747422218322754,0.20369195938110352,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,1,43,6.0,170076.3578804658,148933.75981797808,2.0,0.25580716133117676,0.10854029655456543,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,2,44,6.0,180087.71349218913,148933.75981797808,2.0,0.14246058464050293,0.0685739517211914,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,3,45,6.0,262330.5159573868,238498.70849261666,9.0,0.20309042930603027,0.41576457023620605,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,4,46,6.0,174806.0515405689,148933.75981797808,2.0,0.20739316940307617,0.12773799896240234,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,5,47,6.0,179557.88667640073,148933.75981797808,2.0,0.39803099632263184,0.1616528034210205,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,6,48,6.0,171216.19027816135,148933.75981797808,2.0,0.15392518043518066,0.09583687782287598,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,7,49,6.0,171792.71837789958,148933.75981797808,2.0,0.2513587474822998,0.11182665824890137,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,8,50,6.0,177040.77878110344,148933.75981797808,2.0,0.37369608879089355,0.14269518852233887,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,9,51,6.0,174339.517146047,148933.75981797808,2.0,0.15658831596374512,0.08800840377807617,False
fig52,kmeans||,100,10000,15,50,50.0,6.0,1.0,bernoulli,10,52,6.0,175989.68732109567,148933.75981797808,2.0,0.20601296424865723,0.16585278511047363,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,0,42,7.0,172868.61286250775,148933.75981797808,2.0,0.20291543006896973,0.10878944396972656,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,1,43,7.0,167467.32145629794,148933.75981797808,2.0,0.5067586898803711,0.18773889541625977,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,2,44,7.0,174261.2160141518,148933.75981797808,2.0,0.3404088020324707,0.1352846622467041,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,3,45,7.0,167552.62900915722,148933.75981797808,2.0,0.23915481567382812,0.10414600372314453,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,4,46,7.0,169659.46442471183,148933.75981797808,2.0,0.14405059814453125,0.0735323429107666,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,5,47,7.0,172036.65775606202,148933.75981797808,2.0,0.280515193939209,0.08010411262512207,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,6,48,7.0,167904.0470033586,148933.75981797808,2.0,0.30791378021240234,0.03787946701049805,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,7,49,7.0,168694.44777079966,148933.75981797808,2.0,0.16270232200622559,0.10555624961853027,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,8,50,7.0,172100.69804602835,148933.75981797808,2.0,0.1788625717163086,0.16787266731262207,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,9,51,7.0,169899.1339528552,148933.75981797808,2.0,0.19148945808410645,0.10810589790344238,False
fig52,kmeans||,100,10000,15,50,50.0,7.0,1.0,bernoulli,10,52,7.0,169415.65601132417,148933.75981797808,2.0,0.20448684692382812,0.17599797248840332,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,0,42,8.0,168192.94823756753,148933.75981797808,2.0,0.25178956985473633,0.040130615234375,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,1,43,8.0,165377.39300931507,148933.75981797808,2.0,0.1845395565032959,0.08690404891967773,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,2,44,8.0,170863.36700718023,148933.75981797808,2.0,0.27524280548095703,0.2921316623687744,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,3,45,8.0,245177.28838189947,229281.6006985926,14.0,0.46784377098083496,0.6301791667938232,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,4,46,8.0,166725.63155420907,148933.75981797808,2.0,0.1813971996307373,0.183302640914917,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,5,47,8.0,168186.96657619977,148933.75981797808,2.0,0.3114149570465088,0.24002981185913086,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,6,48,8.0,164995.7535690972,148933.75981797808,2.0,0.48523950576782227,0.13702964782714844,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,7,49,8.0,165593.83337061515,148933.75981797808,2.0,0.3056042194366455,0.16362547874450684,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,8,50,8.0,167238.93531562987,148933.75981797808,2.0,0.2987220287322998,0.2087392807006836,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,9,51,8.0,167038.93035948873,148933.75981797808,2.0,0.20027518272399902,0.1832869052886963,False
fig52,kmeans||,100,10000,15,50,50.0,8.0,1.0,bernoulli,10,52,8.0,164809.7770922496,148933.75981797808,2.0,0.15390300750732422,0.07582926750183105,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,0,42,9.0,163826.3828255711,148933.75981797808,2.0,0.3973734378814697,0.07834672927856445,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,1,43,9.0,164237.41372252247,148933.75981797808,2.0,0.4714541435241699,0.05573701858520508,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,2,44,9.0,166743.15163360332,148933.75981797808,2.0,0.640923261642456,0.17118406295776367,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,3,45,9.0,162307.0544929473,148933.75981797808,2.0,0.4434514045715332,0.08404970169067383,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,4,46,9.0,164303.56198684213,148933.75981797808,2.0,0.20202898979187012,0.15540790557861328,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,5,47,9.0,242357.97540472492,224474.98883020575,6.0,0.3951902389526367,0.23877334594726562,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,6,48,9.0,162653.7617157848,148933.75981797808,2.0,0.22414350509643555,0.2173295021057129,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,7,49,9.0,163848.32705231747,148933.75981797808,2.0,0.2867608070373535,0.16081643104553223,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,8,50,9.0,164873.5655540426,148933.75981797808,2.0,0.3155632019042969,0.12021470069885254,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,9,51,9.0,163250.15232506255,148933.75981797808,2.0,0.2028791904449463,0.2008659839630127,False
fig52,kmeans||,100,10000,15,50,50.0,9.0,1.0,bernoulli,10,52,9.0,163396.82163177067,148933.75981797808,2.0,0.19129061698913574,0.0470118522644043,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,0,42,10.0,160980.89897898707,148933.75981797808,2.0,0.3886241912841797,0.04749441146850586,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,1,43,10.0,161695.59322565474,148933.75981797808,2.0,0.455153226852417,0.04420638084411621,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,2,44,10.0,164534.94506586355,148933.75981797808,2.0,0.5262172222137451,0.349611759185791,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,3,45,10.0,160680.55192955578,148933.75981797808,2.0,0.3200821876525879,0.04362607002258301,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,4,46,10.0,161980.59470160925,148933.75981797808,2.0,0.2669639587402344,0.07663154602050781,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,5,47,10.0,163384.42756486472,148933.75981797808,2.0,0.19344210624694824,0.07753968238830566,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,6,48,10.0,161311.63584680948,148933.75981797805,2.0,0.5488278865814209,0.13987421989440918,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,7,49,10.0,161888.27667139977,148933.75981797808,2.0,0.3071432113647461,0.14476585388183594,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,8,50,10.0,162801.12644459997,148933.75981797808,2.0,0.39162635803222656,0.046417236328125,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,9,51,10.0,161611.84226050624,148933.75981797808,2.0,0.6674728393554688,0.06719732284545898,False
fig52,kmeans||,100,10000,15,50,50.0,10.0,1.0,bernoulli,10,52,10.0,161253.08879760953,148933.75981797808,2.0,0.5127012729644775,0.28125882148742676,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,0,42,11.0,159668.1902049951,148933.75981797808,2.0,0.5357198715209961,0.14296746253967285,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,1,43,11.0,160186.4666614147,148933.75981797808,2.0,0.28848958015441895,0.0639033317565918,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,2,44,11.0,163165.7142483742,148933.75981797808,2.0,0.3932054042816162,0.3138926029205322,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,3,45,11.0,159261.82861660083,148933.75981797808,2.0,0.35967135429382324,0.23601508140563965,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,4,46,11.0,160671.48786174462,148933.75981797808,2.0,0.4555068016052246,0.12386894226074219,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,5,47,11.0,160987.72209449357,148933.75981797808,2.0,0.45824623107910156,0.09861207008361816,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,6,48,11.0,159830.16404206643,148933.75981797808,2.0,0.18468022346496582,0.19517970085144043,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,7,49,11.0,160410.14839828422,148933.75981797808,2.0,0.663416862487793,0.1398301124572754,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,8,50,11.0,161148.17791779333,148933.75981797808,2.0,0.38631248474121094,0.12418365478515625,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,9,51,11.0,160136.48762191806,148933.75981797808,2.0,0.46059155464172363,0.12328791618347168,False
fig52,kmeans||,100,10000,15,50,50.0,11.0,1.0,bernoulli,10,52,11.0,160237.68733193868,148933.75981797808,2.0,0.29070281982421875,0.051355600357055664,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,0,42,12.0,158690.2501450849,148933.75981797808,2.0,0.3377952575683594,0.0772395133972168,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,1,43,12.0,159254.96481949434,148933.75981797808,2.0,0.645315408706665,0.08191514015197754,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,2,44,12.0,160432.87509439106,148933.75981797808,2.0,0.3432598114013672,0.10171151161193848,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,3,45,12.0,157766.6235717404,148933.75981797805,2.0,0.45508646965026855,0.055818796157836914,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,4,46,12.0,159231.7736567751,148933.75981797808,2.0,0.5852265357971191,0.13326144218444824,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,5,47,12.0,159790.26621211722,148933.75981797808,2.0,0.6419227123260498,0.0840299129486084,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,6,48,12.0,158836.45312281806,148933.75981797808,2.0,0.5897717475891113,0.24795007705688477,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,7,49,12.0,158950.66230699673,148933.75981797808,2.0,0.22320008277893066,0.08879590034484863,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,8,50,12.0,159451.99696977367,148933.75981797808,2.0,0.2955629825592041,0.07556033134460449,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,9,51,12.0,158818.57577048885,148933.75981797808,2.0,0.32277822494506836,0.09976601600646973,False
fig52,kmeans||,100,10000,15,50,50.0,12.0,1.0,bernoulli,10,52,12.0,159031.31510253422,148933.75981797808,2.0,0.22574377059936523,0.2383110523223877,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,0,42,13.0,157967.28446234556,148933.75981797808,2.0,0.6610391139984131,0.16709446907043457,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,1,43,13.0,158014.71306714707,148933.75981797808,2.0,0.3042299747467041,0.03991198539733887,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,2,44,13.0,159311.24028669385,148933.75981797808,2.0,0.37173008918762207,0.1869034767150879,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,3,45,13.0,157125.57135533003,148933.75981797808,2.0,0.6298604011535645,0.04599618911743164,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,4,46,13.0,158218.1519923812,148933.75981797808,2.0,0.4081449508666992,0.23472857475280762,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,5,47,13.0,158378.8929167731,148933.75981797808,2.0,0.2921452522277832,0.17306995391845703,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,6,48,13.0,157788.32351371864,148933.75981797808,2.0,0.4046812057495117,0.18116378784179688,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,7,49,13.0,158114.98591797258,148933.75981797808,2.0,0.4216427803039551,0.07318949699401855,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,8,50,13.0,158508.44063417206,148933.75981797808,2.0,0.26608991622924805,0.2238328456878662,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,9,51,13.0,157959.31233113864,148933.75981797808,2.0,0.45615220069885254,0.04129672050476074,False
fig52,kmeans||,100,10000,15,50,50.0,13.0,1.0,bernoulli,10,52,13.0,158525.94666443262,148933.75981797808,2.0,0.23356199264526367,0.14511871337890625,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,0,42,14.0,156895.18708652043,148933.75981797808,2.0,0.42256641387939453,0.14942574501037598,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,1,43,14.0,156880.57676939582,148933.75981797808,2.0,0.33654212951660156,0.14131879806518555,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,2,44,14.0,233468.51636844306,224437.14290602028,10.0,0.3558816909790039,0.7303197383880615,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,3,45,14.0,156497.1532825908,148933.75981797808,2.0,0.31127381324768066,0.04470634460449219,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,4,46,14.0,157143.41318554996,148933.75981797808,2.0,0.2502164840698242,0.11074185371398926,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,5,47,14.0,157739.72805418406,148933.75981797808,2.0,0.3467288017272949,0.20442509651184082,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,6,48,14.0,157090.12357210822,148933.75981797808,2.0,0.35623669624328613,0.08695363998413086,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,7,49,14.0,157136.9320320445,148933.75981797808,2.0,0.24227428436279297,0.10602855682373047,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,8,50,14.0,157599.72367112053,148933.75981797808,2.0,0.7778759002685547,0.1809227466583252,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,9,51,14.0,157346.678841241,148933.75981797808,2.0,0.34597206115722656,0.1501483917236328,False
fig52,kmeans||,100,10000,15,50,50.0,14.0,1.0,bernoulli,10,52,14.0,157921.35789920916,148933.75981797808,2.0,0.3190176486968994,0.16100263595581055,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,0,42,15.0,156189.05890157458,148933.75981797808,2.0,0.4436178207397461,0.1875748634338379,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,1,43,15.0,156232.96143680817,148933.75981797808,2.0,0.6879243850708008,0.13572382926940918,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,2,44,15.0,232817.14535644383,224445.6007907471,8.0,0.34236788749694824,0.10779833793640137,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,3,45,15.0,155790.1962435799,148933.75981797808,2.0,0.24398255348205566,0.09024429321289062,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,4,46,15.0,156209.35086186955,148933.75981797808,2.0,0.3981349468231201,0.06458258628845215,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,5,47,15.0,156822.15273386802,148933.75981797808,2.0,0.3280067443847656,0.06427526473999023,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,6,48,15.0,156351.55796266787,148933.75981797805,2.0,0.4038257598876953,0.19722342491149902,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,7,49,15.0,156561.5124182501,148933.75981797808,2.0,0.38835811614990234,0.08199548721313477,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,8,50,15.0,156956.90549721566,148933.75981797808,2.0,0.33913111686706543,0.040171146392822266,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,9,51,15.0,156372.29240705015,148933.75981797808,2.0,0.33793210983276367,0.03999948501586914,False
fig52,kmeans||,100,10000,15,50,50.0,15.0,1.0,bernoulli,10,52,15.0,157078.28628623686,148933.75981797808,2.0,0.3370392322540283,0.0913686752319336,False
fig52,kmeans||,100,10000,15,50,100.0,0.0,2.0,bernoulli,0,42,0.0,6222079.361164933,1998876.4711573739,25.0,0.01968216896057129,1.4401297569274902,False
