k,l,r,r_effective,partitions,initial_cost,final_cost,time,lloyd_time,num effective lloyd iters,seed,cost_history,iter_times,workers,l_over_k
500,500,5,5,16,623649.319591061,569864.512173458,96.8216676712036,52.318567276001,10,42,"[623649.3195910611, 588504.9297119584, 581983.9532154507, 578216.1335607274, 575788.9755094912, 574141.7278629789, 572765.6256880948, 571765.0369092664, 571014.4042144727, 570387.6902475993]","[17.344181537628174, 3.4339027404785156, 4.104128837585449, 4.026881456375122, 4.021220445632935, 4.050845623016357, 4.064334392547607, 4.13071084022522, 3.222975730895996, 3.827831268310547]",3,1
500,500,5,5,16,625088.811387861,572798.576760406,116.242096424103,66.240403175354,9,43,"[625088.811387861, 589986.7440712922, 583322.883687913, 580309.3886169769, 578160.7470835837, 576474.2972715452, 575127.9873282753, 573966.6309371586, 573227.9660009334]","[32.57240271568298, 3.951289176940918, 4.372333526611328, 3.964830160140991, 4.578413963317871, 3.903374671936035, 4.41100001335144, 3.905209541320801, 4.521998882293701]",3,1
500,500,5,5,16,620930.491984712,569232.890413576,123.728734731674,75.5244927406311,12,44,"[620930.4919847124, 586643.171957445, 580682.8091588018, 577221.3824943707, 574976.1969669177, 573389.4111751498, 572223.8488089952, 571377.7265163346, 570721.2245536522, 570174.939328702, 569758.5932130016, 569478.7404535877]","[31.861419439315796, 3.9133448600769043, 3.22172474861145, 3.9922022819519043, 3.5265238285064697, 4.589229345321655, 4.116675853729248, 3.7700772285461426, 4.359634160995483, 3.94335675239563, 4.182860612869263, 3.962738275527954]",3,1
500,500,5,5,16,624009.931537942,574252.078367187,95.5648844242096,46.2592334747314,9,45,"[624009.9315379423, 590308.035452564, 584424.1155088398, 581654.1327135261, 579582.4591464339, 577728.6451332833, 576447.5022640903, 575431.7566619469, 574716.3567882128]","[10.938589334487915, 4.386806964874268, 4.2422730922698975, 4.036730051040649, 4.512046575546265, 4.549943923950195, 4.5446319580078125, 4.519234895706177, 4.4930126667022705]",3,1
500,500,5,5,16,626367.777999778,567705.874574971,147.433711528778,96.1690502166748,17,46,"[626367.7779997778, 590337.3157754237, 583472.0426453395, 579594.0656904601, 576996.2532351407, 575351.5088169973, 574054.2490542411, 573127.137832868, 572384.4929606743, 571777.8051136922, 571206.7278021722, 570796.6880811106, 570361.270088284, 569697.7203371474, 568909.1090825325, 568355.1947509107, 567991.227806305]","[31.858699321746826, 4.1308794021606445, 4.534524202346802, 4.39988112449646, 4.554159879684448, 4.3121795654296875, 3.696667432785034, 3.767526388168335, 4.290735483169556, 3.4688363075256348, 4.238978385925293, 3.246567487716675, 4.171408653259277, 4.2099244594573975, 3.9393413066864014, 3.1720309257507324, 4.035369396209717]",3,1
500,500,5,5,16,634418.102598943,575073.172492567,87.9811062812805,40.8594229221344,10,47,"[634418.1025989428, 595552.092090023, 588236.108701479, 584190.4006559736, 581584.0369208782, 579695.7154897868, 578248.6818095631, 577088.4655498236, 576274.4826552325, 575581.2849570265]","[3.9598162174224854, 3.3114166259765625, 4.72840690612793, 3.976759433746338, 4.637365102767944, 4.587379455566406, 4.034883737564087, 3.9029648303985596, 3.2053885459899902, 4.4889726638793945]",3,1
500,500,5,5,16,633347.981014904,573788.904058475,125.472857475281,75.8712975978851,12,48,"[633347.9810149041, 591599.9856251619, 584820.4317200775, 581404.5684915987, 579397.4192532629, 578149.6991060036, 577223.4158992375, 576399.6723085161, 575653.6375995498, 575085.5517583244, 574585.0166712675, 574153.9173768897]","[31.822000741958618, 4.134069204330444, 3.921273946762085, 3.973447799682617, 3.2346301078796387, 4.097300052642822, 3.9642744064331055, 4.2002997398376465, 3.9593358039855957, 4.221606969833374, 4.000685930252075, 4.270837783813477]",3,1
500,500,5,5,16,623679.623463563,571554.684137266,121.301683664322,73.0786640644074,10,49,"[623679.6234635625, 586973.0160243419, 580560.8037858633, 577593.8738304969, 575640.8600806016, 574181.6678409622, 573325.511737125, 572600.97165307, 572135.5524054182, 571811.3726526982]","[32.597023010253906, 4.615788698196411, 4.625459909439087, 4.327411651611328, 4.56023645401001, 4.5859246253967285, 4.228738307952881, 4.565246820449829, 4.594729900360107, 4.331247806549072]",3,1
500,500,5,5,16,622597.111810401,568491.518038437,113.893888235092,66.1310493946075,10,50,"[622597.1118104011, 587185.455341211, 579967.6659336184, 575940.621388688, 573503.1325668023, 571793.076092778, 570622.543143482, 569752.9440746073, 569183.5051623168, 568798.1058908872]","[32.098357915878296, 3.1805036067962646, 4.64466667175293, 3.2698304653167725, 3.9228742122650146, 3.9727072715759277, 3.920718193054199, 3.953533172607422, 3.200089693069458, 3.919095039367676]",3,1
500,500,5,5,16,624863.174593372,569765.294343755,67.417563199997,31.5804660320282,11,42,"[624863.1745933715, 588631.18812102, 581716.9727730489, 578264.0710964648, 575462.653480646, 573979.7291796441, 572923.206582349, 572083.5312652785, 571383.40107304, 570750.1973224232, 570178.3870743554]","[5.712842226028442, 2.4791011810302734, 2.4840564727783203, 2.4744808673858643, 2.5017051696777344, 2.4999821186065674, 2.4721202850341797, 2.549135446548462, 2.4282147884368896, 2.725493907928467, 3.168764591217041]",4,1
500,500,5,5,16,624863.174593374,569765.294343755,92.2245652675629,54.2053229808807,11,42,"[624863.1745933739, 588631.18812102, 581716.9727730489, 578264.0710964648, 575462.653480646, 573979.7291796441, 572923.206582349, 572083.5312652785, 571383.40107304, 570750.1973224232, 570178.3870743554]","[25.55126142501831, 2.774696111679077, 2.8557090759277344, 2.8437163829803467, 2.847242832183838, 2.890964984893799, 2.8882806301116943, 2.847180128097534, 2.8652796745300293, 2.870253562927246, 2.9061620235443115]",4,1
500,500,5,5,16,622527.552505458,571032.314671379,98.8048620223999,62.6999552249908,14,43,"[622527.552505458, 587849.7418824829, 582506.043016745, 579864.3418462258, 577908.4611679099, 576702.1607195246, 575748.2684484806, 574840.6409088097, 573971.9375859001, 573263.0448964122, 572570.889971123, 572071.6581046085, 571610.9466179161, 571288.9935666296]","[25.477271795272827, 2.841808795928955, 2.9029202461242676, 2.796297550201416, 2.815108060836792, 2.80883526802063, 2.822331428527832, 3.088773727416992, 2.8490490913391113, 2.831249952316284, 2.8238024711608887, 2.826674222946167, 2.871767997741699, 2.8580210208892822]",4,1
500,500,5,5,16,627569.574512019,574598.575816657,59.839492559433,24.8461053371429,8,44,"[627569.574512019, 591241.6664584267, 584454.297585172, 580724.7136751179, 578561.232237518, 577047.2472004754, 575877.3917698589, 575097.2265438073]","[5.80271577835083, 2.67022705078125, 2.705390453338623, 2.7251338958740234, 2.7064731121063232, 2.7576212882995605, 2.7246897220611572, 2.6974546909332275]",4,1
500,500,5,5,16,630117.201829449,570123.260514821,104.942214727402,69.4954581260681,17,45,"[630117.2018294493, 594338.7048889038, 586661.9253724661, 582369.2819707593, 579686.2961274725, 577110.4107547142, 575524.4695071199, 574492.7904994211, 573646.1605683286, 573098.630010536, 572690.8762695238, 572322.1385011637, 571998.2180828241, 571654.3138109806, 571187.9311025385, 570712.3623353621, 570376.7736899469]","[24.87787175178528, 2.6522107124328613, 2.7897205352783203, 2.79754376411438, 2.832972288131714, 2.770660877227783, 2.783736228942871, 2.8097715377807617, 2.8082151412963867, 2.7353110313415527, 2.808290719985962, 2.769279956817627, 2.7618680000305176, 2.7558720111846924, 2.7970831394195557, 2.860529899597168, 2.8085744380950928]",4,1
500,500,5,5,16,625076.178483884,570695.499053681,79.9184472560883,44.5644247531891,8,46,"[625076.1784838839, 587818.0504725431, 580439.3909179198, 576588.2728493324, 574125.1074789672, 572682.3620630547, 571789.6551722031, 571174.4317598525]","[24.726329565048218, 2.5989415645599365, 2.7999227046966553, 2.8816356658935547, 2.8661510944366455, 2.8723220825195312, 2.8842689990997314, 2.8911008834838867]",4,1
500,500,5,5,16,632269.221420132,574776.741480015,92.8771908283234,58.4593143463135,14,47,"[632269.2214201319, 592634.8893679383, 585287.9216436717, 581799.6378199876, 579935.6452233847, 578877.4989233847, 578166.3227875956, 577635.2775381819, 577226.5898289285, 576826.4245572682, 576298.8752080748, 575816.3836424949, 575428.1898970258, 575068.6490823627]","[13.634809732437134, 2.882911443710327, 3.8901140689849854, 2.8737311363220215, 3.86297345161438, 2.8506886959075928, 3.953164577484131, 2.9031012058258057, 3.9873807430267334, 2.8750295639038086, 3.8479092121124268, 2.930999517440796, 4.00141978263855, 3.8740241527557373]",4,1
500,500,5,5,16,626171.998255642,568606.385853377,103.484236240387,68.1640286445618,17,48,"[626171.9982556419, 586761.7616782609, 580362.4575460919, 577270.8650515663, 575506.0365302884, 574494.5683133256, 573723.5862945678, 572885.6843176277, 572235.2210487123, 571678.393533876, 571128.5916447187, 570667.3678529734, 570202.9705944271, 569761.5253545835, 569362.6865609615, 569012.5445246729, 568786.2613613594]","[25.384763717651367, 2.5936639308929443, 2.524998903274536, 2.6366114616394043, 2.5632731914520264, 2.4679229259490967, 2.4735705852508545, 2.464223623275757, 2.4977869987487793, 2.4164228439331055, 2.436174154281616, 2.8651843070983887, 3.042719602584839, 3.0545406341552734, 3.05047869682312, 3.106086492538452, 2.4679501056671143]",4,1
500,500,5,5,16,623806.670143659,575360.188241488,92.2945604324341,58.2041046619415,13,49,"[623806.6701436589, 592959.4814967073, 587128.8669477974, 583674.4112938701, 581522.3260146213, 580309.0455962576, 579440.3376789738, 578671.3964155088, 577882.7486602878, 577196.0725667108, 576490.0173013342, 575866.0018540081, 575533.3380281297]","[24.307449102401733, 2.4292871952056885, 3.016230344772339, 3.038815498352051, 3.0975053310394287, 3.071347236633301, 3.0688886642456055, 3.0383260250091553, 2.484520673751831, 2.4532723426818848, 2.4135656356811523, 2.704090118408203, 3.0317957401275635]",4,1
500,500,5,5,16,628309.928379159,574130.810279651,91.7241766452789,55.2116389274597,11,50,"[628309.928379159, 592957.5695148179, 585592.8362977017, 581686.9898653339, 579297.3344358873, 577849.047220859, 576746.5137184502, 575886.760233907, 575208.989381009, 574714.0598084753, 574365.2958336489]","[24.703402042388916, 2.621159315109253, 3.1211130619049072, 3.06986927986145, 3.037720203399658, 3.142335891723633, 3.0933895111083984, 3.107954978942871, 3.060438632965088, 3.085310459136963, 3.1050801277160645]",4,1
500,500,5,5,16,622099.920929432,565816.993867179,78.9356372356415,46.0794684886932,10,42,"[622099.9209294316, 583178.162130636, 575901.6773436046, 572352.8952851553, 570439.200483368, 569049.2602553966, 568029.0219238166, 567229.8670515745, 566664.0560572479, 566203.0433459795]","[20.672722101211548, 3.053802251815796, 2.822206497192383, 2.960088014602661, 2.9238154888153076, 2.630166530609131, 2.579678535461426, 2.7156896591186523, 3.0362765789031982, 2.577263355255127]",5,1
500,500,5,5,16,622099.920929431,565816.993867179,76.0464160442352,40.5798201560974,10,42,"[622099.9209294312, 583178.162130636, 575901.6773436046, 572352.8952851553, 570439.200483368, 569049.2602553966, 568029.0219238166, 567229.8670515745, 566664.0560572479, 566203.0433459795]","[6.971421957015991, 3.5649361610412598, 3.6826040744781494, 4.59379243850708, 3.6039798259735107, 3.6392769813537598, 3.6039984226226807, 3.6680800914764404, 3.5716500282287598, 3.596311330795288]",5,1
500,500,5,5,16,628862.957117366,571679.532948769,86.4005312919617,49.6438550949097,9,43,"[628862.9571173663, 589778.2313232633, 583001.4445647276, 579714.567683496, 577132.1823566352, 575192.9168767231, 573772.8104544734, 572806.4343422131, 572195.7406872524]","[21.0740327835083, 3.5418992042541504, 3.6704440116882324, 3.577122688293457, 3.543017625808716, 3.5689146518707275, 3.540607213973999, 3.517117500305176, 3.591433048248291]",5,1
500,500,5,5,16,624961.341070554,567866.415071723,79.3858120441437,43.9896211624146,12,44,"[624961.3410705541, 587532.1302650662, 580437.2648340241, 576827.7265643798, 574776.880489179, 573216.1005539857, 571938.2208715043, 570895.7956213559, 570063.1542313416, 569285.5719022349, 568609.1388039937, 568140.835539809]","[15.00798487663269, 2.65962553024292, 2.672480821609497, 2.699948310852051, 2.5584638118743896, 2.532057762145996, 2.563326358795166, 2.533491611480713, 2.9510114192962646, 2.4859087467193604, 2.6319684982299805, 2.645095109939575]",5,1
500,500,5,5,16,626085.268086621,569881.964092823,88.4378640651703,54.1648473739624,10,45,"[626085.2680866207, 588932.6577989827, 581795.5188763085, 578010.6777961694, 575754.2587791241, 573943.807059284, 572721.2935947088, 571802.8137761824, 570985.3294412263, 570306.4340307673]","[21.71162438392639, 3.5703492164611816, 3.4990763664245605, 3.580650568008423, 3.6631195545196533, 3.6775546073913574, 3.556232213973999, 3.6563239097595215, 3.6254167556762695, 3.5776538848876953]",5,1
500,500,5,5,16,626357.938028348,569399.018317542,88.0642521381378,50.3630979061127,9,46,"[626357.9380283478, 587358.8435941979, 579554.6318771321, 575923.2348729165, 573486.2761088816, 572202.105532848, 571245.834178893, 570472.1804475617, 569892.0547812976]","[21.555655479431152, 3.568145275115967, 3.564222574234009, 3.6021063327789307, 3.50283145904541, 3.552701711654663, 3.5638949871063232, 3.661769390106201, 3.594784736633301]",5,1
500,500,5,5,16,625424.086571355,573009.983493458,97.6848425865173,61.8970181941986,12,47,"[625424.0865713547, 590240.8707864773, 583863.1520838599, 580642.7482250554, 578754.0830205856, 577498.7727366696, 576408.1698792798, 575436.4054110956, 574643.690961735, 574054.0402737812, 573656.4837731698, 573297.8320227654]","[22.177781105041504, 3.688197612762451, 3.55741286277771, 3.5948967933654785, 3.5779435634613037, 3.5517990589141846, 3.5309674739837646, 3.563015937805176, 3.66290020942688, 3.533737897872925, 3.583993911743164, 3.797658681869507]",5,1
500,500,5,5,16,629679.334161768,577278.263910315,70.989376783371,35.0758073329926,9,48,"[629679.3341617675, 593215.1906930462, 586320.582071757, 582913.9266509572, 580879.7755458946, 579780.5332317158, 578944.7661776968, 578317.6567451291, 577740.906184347]","[16.471426010131836, 2.288210153579712, 2.3588149547576904, 2.284327507019043, 2.285285472869873, 2.225029945373535, 2.3559508323669434, 2.3689041137695312, 2.3681209087371826]",5,1
500,500,5,5,16,621498.473170994,571911.025058061,86.4464766979218,50.9262645244598,9,49,"[621498.4731709936, 587114.8006693745, 580740.8253395493, 577865.6280396411, 575916.708698438, 574494.9031045845, 573627.46679386, 572941.31274754, 572373.140479436]","[22.287824869155884, 3.5439453125, 3.623218297958374, 3.6090645790100098, 3.55641770362854, 3.6073849201202393, 3.587571859359741, 3.540391445159912, 3.5067553520202637]",5,1
500,500,5,5,16,622518.23503228,570206.22936991,76.5680363178253,41.3767111301422,10,50,"[622518.2350322795, 587484.5566759356, 580784.8568197035, 577212.2597197314, 575287.0094179825, 573790.9861888583, 572463.3216764373, 571621.0192951217, 571055.1507644326, 570519.6851932962]","[20.45141839981079, 2.3268308639526367, 2.351515769958496, 2.2903082370758057, 2.3299880027770996, 2.2896177768707275, 2.3240721225738525, 2.3117642402648926, 2.2750988006591797, 2.29410457611084]",5,1
500,500,5,5,16,624791.908851263,572071.469926831,88.0473651885986,54.8322198390961,13,42,"[624791.9088512626, 590499.9162191934, 583686.4692652489, 580274.0532852381, 578002.8109973288, 576566.7975807737, 575585.0970300154, 574858.295948424, 574316.3239747211, 573850.4317250842, 573429.5397845767, 572964.3231261286, 572414.6202348844]","[15.747452735900879, 3.1397602558135986, 3.1405029296875, 3.1793134212493896, 3.2177886962890625, 3.2709157466888428, 3.3100504875183105, 3.314882755279541, 3.254563570022583, 3.305230140686035, 3.3056693077087402, 3.23376202583313, 3.279309034347534]",6,1
500,500,5,5,16,624791.908851262,572071.469926831,77.4951643943787,46.3691728115082,13,42,"[624791.9088512622, 590499.9162191934, 583686.4692652489, 580274.0532852381, 578002.8109973288, 576566.7975807737, 575585.0970300154, 574858.295948424, 574316.3239747211, 573850.4317250842, 573429.5397845767, 572964.3231261286, 572414.6202348844]","[17.427962064743042, 2.393609046936035, 2.4354355335235596, 2.3518967628479004, 2.3715455532073975, 2.3923068046569824, 2.366447687149048, 2.3043429851531982, 2.3743250370025635, 2.4896633625030518, 2.4910998344421387, 2.4396812915802, 2.4897968769073486]",6,1
500,500,5,5,16,626948.737023105,571037.309688309,97.9200825691223,67.4040191173554,21,43,"[626948.7370231053, 591475.0965609852, 585062.0599625085, 581750.5476404296, 579678.9881148099, 578324.642931656, 577296.4674770271, 576486.5921134874, 575884.4327283356, 575383.0614342439, 574932.5581065641, 574567.0079678838, 574210.5521564563, 573833.0872912662, 573458.2279202817, 573125.4772088339, 572854.0290279471, 572625.547463271, 572344.777617489, 571858.9408064482, 571280.4388019729]","[17.629533290863037, 2.614957332611084, 2.468461036682129, 2.44953989982605, 2.4396743774414062, 2.506035089492798, 2.41660475730896, 2.285846471786499, 2.6502575874328613, 2.4939935207366943, 2.5223641395568848, 2.501391887664795, 2.5175201892852783, 2.4786646366119385, 2.3684680461883545, 2.491692304611206, 2.5622854232788086, 2.6167850494384766, 2.5090084075927734, 2.2316057682037354, 2.5794291496276855]",6,1
500,500,5,5,16,630526.764972653,572452.117367378,69.6773636341095,39.5455393791199,10,44,"[630526.7649726527, 592472.0597514734, 585160.6468010177, 581336.9424351105, 578703.9871911297, 576952.9944723479, 575367.7252435419, 574351.677657386, 573566.1139410187, 573001.5986490761]","[18.24354124069214, 2.23417329788208, 2.4110968112945557, 2.284909248352051, 2.3569464683532715, 2.3787307739257812, 2.490161657333374, 2.3481709957122803, 2.4953267574310303, 2.2565879821777344]",6,1
500,500,5,5,16,623666.177592401,573866.215926786,70.6792778968811,40.4603199958801,7,45,"[623666.177592401, 587129.8197443155, 581248.1561092674, 578524.2904371212, 576643.2684999093, 575192.9083592519, 574381.5598982138]","[18.46510934829712, 2.9604568481445312, 3.995076894760132, 3.915867328643799, 3.0984489917755127, 4.014463901519775, 3.9521644115448]",6,1
500,500,5,5,16,625927.093615514,569861.155801261,74.0426323413849,43.0180416107178,11,46,"[625927.093615514, 589541.8062618385, 582091.2741947871, 578598.6166093583, 576060.6281634476, 574590.2091578599, 573290.8836081342, 571894.0118548435, 571060.6044260913, 570547.1091907102, 570152.887487752]","[17.98764991760254, 2.5109760761260986, 2.5469346046447754, 2.459702491760254, 2.507086992263794, 2.539893627166748, 2.4771385192871094, 2.426831007003784, 2.537759304046631, 2.471219539642334, 2.515946865081787]",6,1
500,500,5,5,16,637199.247411849,574304.734750119,77.0756289958954,46.2601642608643,12,47,"[637199.2474118487, 597199.0326928222, 589333.1028744138, 584916.3545529577, 582182.3475068706, 580386.5697075232, 579199.8802877681, 578205.2116847557, 577012.4989655867, 575690.3858892006, 574991.7632867107, 574581.9455865996]","[18.395004749298096, 2.5131070613861084, 2.611750841140747, 2.474557638168335, 2.5692455768585205, 2.640486001968384, 2.470921516418457, 2.5267558097839355, 2.579238176345825, 2.5030407905578613, 2.545222043991089, 2.3581957817077637]",6,1
500,500,5,5,16,627542.182758427,569710.062288633,80.5875263214111,48.6804203987122,10,48,"[627542.1827584273, 588266.0456915421, 580410.0316298965, 576571.6053336808, 574026.0150539348, 572532.6957471098, 571564.4697352661, 570943.8570673735, 570422.5106947566, 570048.6600018251]","[18.64754581451416, 3.059441566467285, 2.9142959117889404, 3.9266579151153564, 3.9941914081573486, 2.9457643032073975, 3.013568878173828, 3.0153005123138428, 3.9026265144348145, 3.224240779876709]",6,1
500,500,5,5,16,623519.889940013,568032.059348457,84.3388073444367,50.3649501800537,10,49,"[623519.8899400131, 589250.0264255396, 580396.1080442399, 576534.1239142881, 573939.9729264592, 572320.2883795691, 571067.5229436066, 570153.2479391742, 569401.9829047507, 568724.6605727534]","[19.786370754241943, 3.927220106124878, 3.9685981273651123, 2.9153664112091064, 2.953171730041504, 2.9838433265686035, 3.944671630859375, 3.922257661819458, 2.9434661865234375, 2.9442365169525146]",6,1
500,500,5,5,16,620324.463796543,570375.793416342,82.9692258834839,49.5503213405609,10,50,"[620324.4637965428, 588111.1082302023, 581864.2791852836, 578325.9065903528, 575962.1820178628, 574381.5891483804, 573178.6077712403, 572242.5063288207, 571529.3710109547, 570913.6332508913]","[15.9633309841156, 3.8980233669281006, 3.9187896251678467, 3.9819753170013428, 3.9264378547668457, 3.947235345840454, 3.960845947265625, 3.30643367767334, 3.2722394466400146, 3.3157248497009277]",6,1
500,500,5,5,16,619946.636729521,572321.083008662,63.7902839183807,34.2230837345123,7,42,"[619946.6367295207, 585617.944523851, 579428.6653594299, 576141.0000988347, 574377.2269161574, 573359.7933940671, 572704.3361110952]","[17.130279064178467, 2.874920129776001, 2.81825590133667, 2.784630298614502, 2.8046529293060303, 2.891507625579834, 2.882056951522827]",7,1
500,500,5,5,16,619946.636729521,572321.083008662,60.0189564228058,32.5448660850525,7,42,"[619946.6367295214, 585617.944523851, 579428.6653594299, 576141.0000988347, 574377.2269161574, 573359.7933940671, 572704.3361110952]","[16.35392665863037, 2.7212681770324707, 2.711688756942749, 2.671715021133423, 2.636715888977051, 2.6780078411102295, 2.7123160362243652]",7,1
500,500,5,5,16,623804.659669588,569865.148621714,57.4477047920227,31.8883714675903,9,43,"[623804.6596695879, 585508.7674948506, 578785.0269325804, 575384.1241150737, 573447.9905198419, 571977.2758098466, 571127.7513308658, 570604.885585535, 570224.611574095]","[10.612369537353516, 2.675449848175049, 2.6415839195251465, 2.667813301086426, 2.604492664337158, 2.5955867767333984, 2.6991117000579834, 2.653931140899658, 2.69036865234375]",7,1
500,500,5,5,16,631997.729968225,575938.296839617,68.7596597671509,41.515118598938,10,44,"[631997.7299682251, 595241.010777835, 588181.4105446324, 584613.46998858, 582085.4444897722, 580168.5648659866, 578666.1453964843, 577633.6705411742, 576875.2363461903, 576373.0831468754]","[16.45943832397461, 2.7349069118499756, 2.762068748474121, 2.788724422454834, 2.7589986324310303, 2.7922751903533936, 2.75989031791687, 2.816884756088257, 2.769601821899414, 2.836796760559082]",7,1
500,500,5,5,16,627819.878574534,575528.869247127,66.1462848186493,38.2104721069336,9,45,"[627819.8785745335, 591781.8194991142, 584842.1719588445, 581527.1143678891, 579277.9636977768, 578005.5769896618, 577158.1883595275, 576520.9073355368, 575993.8494047166]","[16.317017793655396, 2.727412223815918, 2.74957275390625, 2.745464324951172, 2.7158241271972656, 2.7248117923736572, 2.7067248821258545, 2.7257094383239746, 2.71201229095459]",7,1
500,500,5,5,16,627939.017458396,567140.016540122,67.9349746704102,41.3127501010895,10,46,"[627939.0174583955, 586873.6700711537, 579057.6113205978, 575287.1655589576, 573093.6555279745, 571610.4633620154, 570031.395283908, 568743.4190054686, 568043.7197385352, 567539.7931468808]","[16.29448437690735, 2.6870291233062744, 2.6961307525634766, 2.6631052494049072, 2.6902003288269043, 3.6184451580047607, 2.589146375656128, 2.611448287963867, 2.61195969581604, 2.7421634197235107]",7,1
500,500,5,5,16,621618.945206256,569410.495939102,80.1914503574371,52.7453200817108,14,47,"[621618.9452062562, 589542.2027189041, 583779.7943558902, 580757.2229881093, 578504.4522296753, 576972.3572345198, 575697.9239006083, 574565.1794203883, 573388.2325021836, 572557.028864242, 571756.0195406433, 571094.2359326818, 570423.4622018898, 569870.2274807988]","[16.936879634857178, 2.7438948154449463, 2.7329041957855225, 2.77008318901062, 2.712839126586914, 2.7708585262298584, 2.686769962310791, 2.838475227355957, 2.688368082046509, 2.7363312244415283, 2.6878514289855957, 2.7961175441741943, 2.7662341594696045, 2.7681827545166016]",7,1
500,500,5,5,16,628889.851812124,577066.158404597,65.5686511993408,38.3902771472931,9,48,"[628889.8518121239, 591741.5654492535, 586056.3412494902, 582970.6353871664, 580988.3643635996, 579458.6467000152, 578496.3298585215, 577872.5716226784, 577418.74401392]","[16.76009702682495, 2.7631452083587646, 2.8082492351531982, 2.6923742294311523, 2.9202446937561035, 2.6280722618103027, 2.613508939743042, 2.5878522396087646, 2.55788516998291]",7,1
500,500,5,5,16,627530.999891907,575172.729280491,62.6504852771759,35.2210800647736,8,49,"[627530.9998919066, 591176.1740994588, 584019.9585446769, 580278.794476163, 578283.2971592122, 577029.2556750429, 576169.1846440647, 575579.7274933283]","[16.88638210296631, 2.6047823429107666, 2.6563756465911865, 2.613725185394287, 2.620208740234375, 2.613389730453491, 2.592125654220581, 2.5834479331970215]",7,1
500,500,5,5,16,621641.566794823,565437.212353728,71.668904542923,43.8312745094299,10,50,"[621641.5667948232, 585280.4096378837, 578061.6101792187, 574651.2936025325, 572449.5099287468, 570458.3566329115, 568792.309372497, 567441.8007431694, 566370.98734436, 565811.745762763]","[17.155269861221313, 3.565537214279175, 2.737525463104248, 3.5784881114959717, 2.753371238708496, 2.7526605129241943, 2.763054370880127, 2.8996317386627197, 2.7258708477020264, 2.8303375244140625]",7,1
500,500,5,5,16,618245.16220022,569561.083163474,61.2400467395783,33.6903121471405,8,42,"[618245.16220022, 584052.1641529995, 577681.2445366498, 574544.2917225867, 572886.3887825143, 571609.0916310687, 570717.9577340388, 570058.2637159479]","[15.844240188598633, 2.5873260498046875, 2.549351930618286, 2.5478718280792236, 2.486401319503784, 2.5754871368408203, 2.4797890186309814, 2.5456957817077637]",8,1
500,500,5,5,16,618245.162200221,569561.083163474,58.9739298820496,32.8675262928009,8,42,"[618245.1622002212, 584052.1641529995, 577681.2445366498, 574544.2917225867, 572886.3887825143, 571609.0916310687, 570717.9577340388, 570058.2637159479]","[14.597890615463257, 2.532470464706421, 2.5288240909576416, 2.4994657039642334, 2.567614793777466, 2.491123914718628, 3.1090054512023926, 2.490224838256836]",8,1
500,500,5,5,16,627628.057563011,573237.449131257,61.0529248714447,35.3733205795288,9,43,"[627628.0575630113, 590917.380806655, 584239.5375571786, 580424.6819244628, 577811.0002632865, 576297.3580523441, 575105.8736325395, 574265.3589784646, 573681.3619268795]","[14.901432752609253, 2.576796293258667, 2.5619587898254395, 2.550977945327759, 2.5185728073120117, 2.5410404205322266, 2.5217349529266357, 2.556680679321289, 2.5575320720672607]",8,1
500,500,5,5,16,627728.057519789,571424.391256871,78.3962643146515,53.3289186954498,15,44,"[627728.0575197886, 591540.4050228924, 584186.2148878947, 581250.5280351135, 579670.8581713057, 578476.0023073633, 577437.3903400053, 576646.8982872968, 575908.8378581017, 574910.6741892482, 574041.8375233505, 573488.3854580467, 572965.0400695014, 572376.7756293796, 571770.9176817619]","[15.549275636672974, 2.6163856983184814, 2.6603448390960693, 2.859907865524292, 2.7266507148742676, 2.7600958347320557, 2.710819721221924, 2.636213779449463, 2.651630163192749, 2.685234308242798, 2.574258327484131, 2.722017526626587, 2.7001566886901855, 2.648705244064331, 2.7507853507995605]",8,1
500,500,5,5,16,627240.979499173,572294.594761514,62.1190567016602,37.0129611492157,9,45,"[627240.9794991734, 591404.3121645731, 584024.5972374415, 580482.0522654358, 577978.8901172816, 575977.3569113977, 574539.752544643, 573495.9798759233, 572772.6807862939]","[14.48689889907837, 2.516036033630371, 2.534585952758789, 3.153446674346924, 3.121960401535034, 3.1085400581359863, 2.5053391456604004, 2.452136754989624, 3.0781753063201904]",8,1
500,500,5,5,16,633583.623287685,575447.123396456,66.5226047039032,38.6431450843811,10,46,"[633583.6232876851, 594906.8501308025, 587310.7088584693, 583697.6239058316, 581618.8075411695, 579991.8554285491, 578567.3498135672, 577337.9303794866, 576526.902326355, 575924.4313072504]","[15.916515350341797, 2.501011848449707, 2.5776915550231934, 2.4990780353546143, 2.502779006958008, 2.5602614879608154, 2.424717426300049, 2.760192394256592, 2.3767733573913574, 2.4175636768341064]",8,1
500,500,5,5,16,625073.718699818,571204.588315354,62.5366978645325,38.102668762207,10,47,"[625073.7186998178, 586141.0210501909, 579633.1880961, 576578.6611821717, 574746.2498193466, 573690.891533246, 572947.744768833, 572370.3553087646, 571938.5936565739, 571556.3201634377]","[14.832517385482788, 2.5045673847198486, 3.1097962856292725, 2.47163724899292, 2.411803722381592, 2.4115703105926514, 2.4123270511627197, 3.1376185417175293, 2.3863744735717773, 2.345829963684082]",8,1
